RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit,BookPage
52036,580135000,1996/03/22 04:00:00+00,85825,MONTICELLO RD,330,,668:484
52037,580135000,1998/05/28 04:00:00+00,103000,MONTICELLO RD,330,,722:23
52038,580135000,2013/07/29 04:00:00+00,330000,MONTICELLO RD,330,,2013:3707
52039,580135000,2002/04/01 04:00:00+00,0,MONTICELLO RD,330,,846:571
52040,580135000,2007/05/24 04:00:00+00,341500,MONTICELLO RD,330,,1142:459
52041,580136000,2019/12/03 05:00:00+00,490000,LEVY AVE,726,,2019:4326
52042,580136000,1988/01/15 05:00:00+00,58000,LEVY AVE,726,,506:424
52043,580136000,1999/05/28 04:00:00+00,118000,LEVY AVE,726,,754:775
52044,580136000,1983/12/16 05:00:00+00,29500,LEVY AVE,726,,0:0
52045,580137000,1972/04/04 04:00:00+00,10000,LEVY AVE,724,,334:289
52046,580138000,1972/04/04 04:00:00+00,10000,LEVY AVE,0,,334:289
52047,580139000,1989/06/21 04:00:00+00,61000,LEVY AVE,720,,530:46
52048,580139000,1994/07/11 04:00:00+00,0,LEVY AVE,720,,635:32
52049,580140000,1980/05/05 04:00:00+00,0,LEVY AVE,718,,410:662
52050,580140000,1963/06/11 04:00:00+00,5600,LEVY AVE,718,,241:205
52051,580141000,2005/09/02 04:00:00+00,425000,LEVY AVE,716,,1046:394
52052,580141000,1992/01/21 05:00:00+00,0,LEVY AVE,716,,572:578
52053,580141000,2003/10/22 04:00:00+00,187500,LEVY AVE,716,,942:174
52054,580141000,2004/08/18 04:00:00+00,10000,LEVY AVE,716,,991:648
52055,580141000,1989/09/22 04:00:00+00,0,LEVY AVE,716,,0:0
52056,580142000,1996/08/27 04:00:00+00,79000,LEVY AVE,714,,678:814
52057,580142000,1994/03/23 04:00:00+00,44333,LEVY AVE,714,,0:0
52058,580142000,2010/05/14 04:00:00+00,377500,LEVY AVE,714,,2010:1672
52059,580142000,2002/08/07 04:00:00+00,214000,LEVY AVE,714,,864:30
52060,580143000,2005/07/21 04:00:00+00,419000,LEVY AVE,708,,1039:470
52061,580143000,1980/12/19 05:00:00+00,22000,LEVY AVE,708,,416:657
52062,580143000,2004/07/30 04:00:00+00,218000,LEVY AVE,708,,988:255
52063,580144000,2017/11/07 05:00:00+00,0,AVON ST,403,,2017:153
52064,580144000,1993/10/06 04:00:00+00,165000,AVON ST,403,,613:399
52065,580144000,1982/03/16 04:00:00+00,0,AVON ST,403,,WB 25:665
52066,580144000,2021/06/29 04:00:00+00,0,AVON ST,403,,2021:84
52067,580145000,1982/03/16 04:00:00+00,0,AVON ST,0,,0:0
52068,580145000,1993/10/06 04:00:00+00,165000,AVON ST,0,,613:399
52069,580145000,2017/11/07 05:00:00+00,0,AVON ST,0,,2017:153
52070,580145000,2021/06/29 04:00:00+00,0,AVON ST,0,,2021:84
52071,580146000,1993/10/06 04:00:00+00,165000,AVON ST,416,,613:399
52072,580146000,1982/03/16 04:00:00+00,0,AVON ST,416,,0:0
52073,580146000,2017/11/07 05:00:00+00,0,AVON ST,416,,2017:153
52074,580146000,2021/06/29 04:00:00+00,0,AVON ST,416,,2021:84
52075,580147000,1992/07/31 04:00:00+00,0,HINTON AVE,703,,585:1
52076,580147000,2020/12/30 05:00:00+00,750000,HINTON AVE,703,,2020:5707
52077,580147000,1996/11/27 05:00:00+00,0,HINTON AVE,703,,585:1
52078,580147000,1989/03/28 04:00:00+00,0,HINTON AVE,703,,526:166
52079,580147000,1978/06/22 04:00:00+00,41500,HINTON AVE,703,,393:696
52080,580148000,1988/09/01 04:00:00+00,37500,HINTON AVE,709,,517:562
52081,580148000,1985/01/16 05:00:00+00,33000,HINTON AVE,709,,0:0
52082,580148000,2006/11/22 05:00:00+00,294200,HINTON AVE,709,,1117:286
52083,580148000,2015/01/09 05:00:00+00,0,HINTON AVE,709,,2015:81
52084,580149000,2014/06/30 04:00:00+00,424900,HINTON AVE,711,,2014:2169
52085,580149000,2006/12/08 05:00:00+00,275000,HINTON AVE,711,,1119:763
52086,580149000,2000/05/26 04:00:00+00,109900,HINTON AVE,711,,781:759
52087,580149000,2013/04/26 04:00:00+00,348000,HINTON AVE,711,,2013:1903
52088,580149000,1996/06/14 04:00:00+00,74500,HINTON AVE,711,,673:488
52089,580149000,1992/03/24 04:00:00+00,61500,HINTON AVE,711,,0:0
52090,580150000,1974/09/20 04:00:00+00,0,HINTON AVE,713,,WB 18:450
52091,580150000,1986/05/02 04:00:00+00,0,HINTON AVE,713,,476:813
52092,580150000,2014/08/05 04:00:00+00,337000,HINTON AVE,713,,2014:2777
52093,580151000,1993/06/02 04:00:00+00,78000,HINTON AVE,717,,604:188
52094,580151000,1985/06/03 04:00:00+00,46500,HINTON AVE,717,,0:0
52095,580151000,1998/04/28 04:00:00+00,80323,HINTON AVE,717,,719:317
52096,580151000,1998/07/02 04:00:00+00,81300,HINTON AVE,717,,726:62
52097,580153000,1994/09/16 04:00:00+00,0,HINTON AVE,725,,0:0
52098,580153000,2003/08/13 04:00:00+00,0,HINTON AVE,725,,928:698
52099,580153000,2015/08/11 04:00:00+00,0,HINTON AVE,725,,2015:2962
52100,580153000,2010/11/10 05:00:00+00,0,HINTON AVE,725,,2010:4218
52101,580153000,1994/11/21 05:00:00+00,0,HINTON AVE,725,,643:23
52102,580153000,2000/01/21 05:00:00+00,95000,HINTON AVE,725,,773:583
52103,580154000,2014/04/21 04:00:00+00,243750,HINTON AVE,727,,2014:1211
52104,580154000,1985/07/05 04:00:00+00,0,HINTON AVE,727,,465:346
52105,580154000,2011/03/14 04:00:00+00,0,HINTON AVE,727,,2011:983
52106,580155000,1996/03/26 04:00:00+00,0,RIALTO ST,503,,0:0
52107,580155000,1996/06/25 04:00:00+00,62000,RIALTO ST,503,,674:378
52108,580155000,2017/07/31 04:00:00+00,315000,RIALTO ST,503,,2017:2949
52109,580155000,2005/11/15 05:00:00+00,319900,RIALTO ST,503,,1056:266
52110,580155000,2001/10/24 04:00:00+00,100000,RIALTO ST,503,,825:629
52111,580156000,1999/05/13 04:00:00+00,83000,HINTON AVE,733,,753:538
52112,580156000,1979/08/01 04:00:00+00,29900,HINTON AVE,733,,404:533
52113,580156000,2004/06/11 04:00:00+00,375000,HINTON AVE,733,,980:3
52114,580156000,2001/12/14 05:00:00+00,155000,HINTON AVE,733,,832:517
52115,580161000,1909/05/03 04:00:00+00,850,HINTON AVE,750,,20:282
52116,580162000,2011/02/09 05:00:00+00,0,CHURCH ST,503,,2011:571
52117,580162000,1992/03/03 05:00:00+00,0,CHURCH ST,503,,0:0
52118,580162000,2016/06/30 04:00:00+00,292500,CHURCH ST,503,,2016:2433
52119,580162000,1993/04/15 04:00:00+00,46000,CHURCH ST,503,,600:316
52120,580162100,2020/07/06 04:00:00+00,0,HINTON AVE,710,,2020:2602
52121,580162100,2002/08/16 04:00:00+00,122900,HINTON AVE,710,,865:293
52122,580162100,2001/05/21 04:00:00+00,0,HINTON AVE,710,,809:319
52123,580162100,1986/03/03 05:00:00+00,35000,HINTON AVE,710,,0:0
52124,580162100,2004/04/02 04:00:00+00,320000,HINTON AVE,710,,966:736
52125,580162100,1989/08/04 04:00:00+00,34000,HINTON AVE,710,,532:104
52126,580162100,2006/01/30 05:00:00+00,415000,HINTON AVE,710,,1068:265
52127,580162100,2006/03/10 05:00:00+00,445000,HINTON AVE,710,,1073:382
52128,580162100,2010/02/24 05:00:00+00,0,HINTON AVE,710,,2010:619
52129,580162100,2000/10/05 04:00:00+00,35000,HINTON AVE,710,,792:331
52130,580162100,2001/05/21 04:00:00+00,0,HINTON AVE,710,,809:317
52131,580163000,1981/06/23 04:00:00+00,23900,HINTON AVE,704,,0:0
52132,580163000,2002/01/02 05:00:00+00,213000,HINTON AVE,704,,835:289
52133,580163000,1982/08/10 04:00:00+00,0,HINTON AVE,704,,431:100
52134,580163000,2001/04/23 04:00:00+00,89900,HINTON AVE,704,,806:680
52135,580163000,2007/05/30 04:00:00+00,387500,HINTON AVE,704,,1143:486
52136,580164000,1980/09/23 04:00:00+00,43650,HINTON AVE,702,,0:0
52137,580164000,1996/12/16 05:00:00+00,72000,HINTON AVE,702,,685:134
52138,580164000,2004/06/25 04:00:00+00,223000,HINTON AVE,702,,982:322
52139,580165000,1997/04/11 04:00:00+00,55000,HINTON AVE,700,,691:489
52140,580165000,1992/10/16 04:00:00+00,0,HINTON AVE,700,,WB 35:330
52141,580166000,1994/05/27 04:00:00+00,78000,AVON ST,520,,631:477
52142,580166000,2015/12/10 05:00:00+00,390000,AVON ST,520,,2015:4541
52143,580166000,1965/03/17 04:00:00+00,13500,AVON ST,520,,263:164
52144,580167000,1998/09/21 04:00:00+00,0,BELMONT AVE,705,,WB 42:330
52145,580167000,1969/06/28 04:00:00+00,0,BELMONT AVE,705,,158:207
52146,580168000,2004/12/14 05:00:00+00,372500,BELMONT AVE,709,,1007:878
52147,580168000,1988/12/29 05:00:00+00,49900,BELMONT AVE,709,,522:544
52148,580168000,2002/04/30 04:00:00+00,224900,BELMONT AVE,709,,850:490
52149,580168000,1977/08/17 04:00:00+00,24750,BELMONT AVE,709,,0:0
52150,580169000,2019/04/25 04:00:00+00,0,BELMONT AVE,711,,2019:1299
52151,580169000,1987/08/13 04:00:00+00,0,BELMONT AVE,711,,500:239
52152,580169000,2005/03/04 05:00:00+00,210000,BELMONT AVE,711,,1018:330
52153,580169000,2019/01/25 05:00:00+00,0,BELMONT AVE,711,,2019:7
52154,580169000,1978/01/09 05:00:00+00,22500,BELMONT AVE,711,,0:0
52155,580169000,2012/06/01 04:00:00+00,450000,BELMONT AVE,711,,2012:2317
52156,580170000,2000/07/27 04:00:00+00,90000,BELMONT AVE,751,,786:900
52157,580170000,2008/04/18 04:00:00+00,360000,BELMONT AVE,751,,1184:753
52158,580170000,1991/04/28 04:00:00+00,0,BELMONT AVE,751,,CO161:80
52159,580170000,2003/02/21 05:00:00+00,0,BELMONT AVE,751,,892:476
52160,580170000,1991/07/18 04:00:00+00,0,BELMONT AVE,751,,WB 34:127
52161,580171000,2007/05/29 04:00:00+00,387500,BELMONT AVE,753,,1142:807
52162,580171000,1995/01/05 05:00:00+00,84000,BELMONT AVE,753,,645:454
52163,580171000,2009/05/20 04:00:00+00,8000,BELMONT AVE,753,,2009:2013
52164,580171000,1992/04/30 04:00:00+00,74900,BELMONT AVE,753,,0:0
52165,580172000,1982/11/30 05:00:00+00,85000,BELMONT AVE,759,,433:642
52166,580172000,2015/02/19 05:00:00+00,0,BELMONT AVE,759,,2015:469
52167,580173000,1976/08/02 04:00:00+00,17400,RIALTO ST,513,,376:534
52168,580173000,2002/04/19 04:00:00+00,75000,RIALTO ST,513,,849:49
52169,580174000,1974/06/13 04:00:00+00,14100,BELMONT AVE,767,,357:281
52170,580174000,2006/02/03 05:00:00+00,290000,BELMONT AVE,767,,1068:948
52171,580174000,2005/07/22 04:00:00+00,230000,BELMONT AVE,767,,1039:548
52172,580174000,1993/06/05 04:00:00+00,0,BELMONT AVE,767,,357:281
52173,580175000,1983/06/06 04:00:00+00,0,BELMONT AVE,766,,198:370
52174,580175000,2004/06/29 04:00:00+00,100000,BELMONT AVE,766,,982:898
52175,580175000,2008/12/19 05:00:00+00,290500,BELMONT AVE,766,,2008:5866
52176,580175000,1957/04/25 04:00:00+00,10500,BELMONT AVE,766,,0:0
52177,580175000,2020/07/01 04:00:00+00,450000,BELMONT AVE,766,,2020:2563
52178,580175000,2017/03/10 05:00:00+00,330000,BELMONT AVE,766,,2017:931
52179,580176000,2017/11/06 05:00:00+00,100000,BELMONT AVE,0,,2017:4278
52180,580176000,2015/04/29 04:00:00+00,0,BELMONT AVE,0,,W2015:222
52181,580176000,1982/04/19 04:00:00+00,0,BELMONT AVE,0,,WB 25:774
52182,580176000,1944/02/02 05:00:00+00,7100,BELMONT AVE,0,,115:428
52183,580177000,1982/04/19 04:00:00+00,0,BELMONT AVE,756,,115:428
52184,580177000,1944/02/02 05:00:00+00,7100,BELMONT AVE,756,,0:0
52185,580177000,2007/05/29 04:00:00+00,505000,BELMONT AVE,756,,1142:856
52186,580178000,1994/10/31 04:00:00+00,65000,BELMONT AVE,750,,0:0
52187,580178000,2002/10/30 04:00:00+00,168000,BELMONT AVE,750,,876:32
52188,580178000,1997/11/18 05:00:00+00,0,BELMONT AVE,750,,707:106
52189,580178000,2004/06/11 04:00:00+00,435000,BELMONT AVE,750,,980:68
52190,580179000,2012/03/14 04:00:00+00,445000,BELMONT AVE,710,,2012:1024
52191,580179000,2004/04/01 04:00:00+00,335000,BELMONT AVE,710,,966:593
52192,580179000,2017/08/21 04:00:00+00,0,BELMONT AVE,710,,2017:3292
52193,580179000,2003/04/10 04:00:00+00,160000,BELMONT AVE,710,,901:47
52194,580179000,2017/08/21 04:00:00+00,510000,BELMONT AVE,710,,2017:3290
52195,580179000,2012/03/08 05:00:00+00,0,BELMONT AVE,710,,2012:953
52196,580179000,2009/12/18 05:00:00+00,455000,BELMONT AVE,710,,2009:5500
52197,580179000,1985/07/17 04:00:00+00,33500,BELMONT AVE,710,,465:746
52198,580180000,2000/12/22 05:00:00+00,85000,BELMONT AVE,704,,797:48
52199,580180000,2001/10/11 04:00:00+00,0,BELMONT AVE,704,,824:598
52200,580180000,2000/05/24 04:00:00+00,0,BELMONT AVE,704,,WB 44:222
52201,580180000,1968/09/23 04:00:00+00,9500,BELMONT AVE,704,,302:94
52202,580180000,2004/08/31 04:00:00+00,279000,BELMONT AVE,704,,994:84
52203,580180000,2002/07/01 04:00:00+00,0,BELMONT AVE,704,,859:254
52204,580180000,2003/02/10 05:00:00+00,0,BELMONT AVE,704,,890:725
52205,580180000,2013/07/03 04:00:00+00,407000,BELMONT AVE,704,,2013:3202
52206,580181000,2005/09/20 04:00:00+00,265900,BELMONT AVE,702,,1047:930
52207,580181000,1997/07/28 04:00:00+00,79767,BELMONT AVE,702,,699:562
52208,580181000,2010/08/04 04:00:00+00,440000,BELMONT AVE,702,,2010:2828
52209,580181000,1976/11/24 05:00:00+00,9500,BELMONT AVE,702,,0:0
52210,580182000,1977/04/08 04:00:00+00,0,BELMONT AVE,700,,383:169
52211,580182000,1971/08/19 04:00:00+00,16500,BELMONT AVE,700,,0:0
52212,580182000,2017/11/01 04:00:00+00,495000,BELMONT AVE,700,,2017:4246
52213,580182000,2011/05/05 04:00:00+00,0,BELMONT AVE,700,,2011:1654
52214,580183000,1982/06/07 04:00:00+00,81500,MONTICELLO AVE,701,,429:257
52215,580184000,1997/03/12 04:00:00+00,0,MONTICELLO AVE,707,,WB40:583
52216,580184000,2015/09/23 04:00:00+00,250000,MONTICELLO AVE,707,,2015:3549
52217,580184000,1991/03/26 04:00:00+00,0,MONTICELLO AVE,707,,556:291
52218,580185000,1973/09/04 04:00:00+00,17000,MONTICELLO AVE,721,,350:375
52219,580186000,1993/01/20 05:00:00+00,48500,MONTICELLO AVE,723,,596:17
52220,580186000,1993/01/06 05:00:00+00,0,MONTICELLO AVE,723,,WB 35:536
52221,580186000,2013/01/04 05:00:00+00,300000,MONTICELLO AVE,723,,2013:91
52222,580187000,2019/07/11 04:00:00+00,0,MONTICELLO AVE,725,,2019:2344
52223,580187000,1990/04/16 04:00:00+00,0,MONTICELLO AVE,725,,541:425
52224,580187000,1984/11/19 05:00:00+00,0,MONTICELLO AVE,725,,413:55
52225,580187000,2012/01/06 05:00:00+00,0,MONTICELLO AVE,725,,W2012:4
52226,580188000,1998/08/04 04:00:00+00,0,MONTICELLO AVE,727,,WB 42:143
52227,580188000,1974/04/02 04:00:00+00,23000,MONTICELLO AVE,727,,0:0
52228,580188000,1988/03/17 04:00:00+00,0,MONTICELLO AVE,727,,355:345
52229,580188000,2015/04/30 04:00:00+00,226000,MONTICELLO AVE,727,,2015:1350
52230,580189000,2019/05/13 04:00:00+00,407000,MONTICELLO AVE,769,,2019:1541
52231,580189000,1983/08/09 04:00:00+00,0,MONTICELLO AVE,769,,0:0
52232,580189000,1998/03/10 04:00:00+00,83000,MONTICELLO AVE,769,,714:566
52233,580189000,1991/01/29 05:00:00+00,76000,MONTICELLO AVE,769,,553:745
52234,580189000,2021/08/12 04:00:00+00,683000,MONTICELLO AVE,769,,2021:4118
52235,580190000,1996/09/27 04:00:00+00,75000,MONTICELLO AVE,732,,680:729
52236,580190000,1996/03/04 05:00:00+00,0,MONTICELLO AVE,732,,0:0
52237,580190000,2016/01/20 05:00:00+00,550000,MONTICELLO AVE,732,,2016:167
52238,580190000,2003/04/07 04:00:00+00,249250,MONTICELLO AVE,732,,900:175
52239,580190000,2017/08/08 04:00:00+00,455000,MONTICELLO AVE,732,,2017:3130
52240,580191000,1946/05/21 04:00:00+00,6750,MONTICELLO AVE,728,,125:473
52241,580191000,2006/04/06 04:00:00+00,0,MONTICELLO AVE,728,,WB49:65
52242,580191000,2020/10/29 04:00:00+00,350000,MONTICELLO AVE,728,,2020:4618
52243,580191000,2016/01/28 05:00:00+00,0,MONTICELLO AVE,728,,2016:256
52244,580191000,2013/08/09 04:00:00+00,267500,MONTICELLO AVE,728,,2013:3938
52245,580191000,2009/07/06 04:00:00+00,0,MONTICELLO AVE,728,,2009:2886
52246,580191000,2009/07/06 04:00:00+00,127500,MONTICELLO AVE,728,,2009:2885
52247,580191000,2008/03/12 04:00:00+00,0,MONTICELLO AVE,728,,WB50:466
52248,580192000,2002/10/24 04:00:00+00,257900,MONTICELLO AVE,726,,874:836
52249,580192000,2000/07/14 04:00:00+00,93500,MONTICELLO AVE,726,,785:913
52250,580192000,1974/04/16 04:00:00+00,14000,MONTICELLO AVE,726,,355:512
52251,580193000,1988/12/01 05:00:00+00,66650,MONTICELLO AVE,724,,521:471
52252,580193000,1986/05/14 04:00:00+00,57000,MONTICELLO AVE,724,,0:0
52253,580193000,2003/05/16 04:00:00+00,252000,MONTICELLO AVE,724,,907:761
52254,580193000,1998/04/17 04:00:00+00,103000,MONTICELLO AVE,724,,718:98
52255,580193000,2005/06/28 04:00:00+00,372000,MONTICELLO AVE,724,,1035:955
52256,580194000,1997/09/01 04:00:00+00,0,MONTICELLO AVE,716,,702:399
52257,580194000,1994/11/29 05:00:00+00,33650,MONTICELLO AVE,716,,0:0
52258,580194000,2018/11/30 05:00:00+00,470000,MONTICELLO AVE,716,,2018:4528
52259,580194000,2014/08/08 04:00:00+00,425000,MONTICELLO AVE,716,,2014:2810
52260,580194000,2000/10/27 04:00:00+00,100000,MONTICELLO AVE,716,,793:661
52261,580194000,2017/01/18 05:00:00+00,0,MONTICELLO AVE,716,,2017:184
52262,580194000,2004/02/26 05:00:00+00,152500,MONTICELLO AVE,716,,960:891
52263,580195000,2003/03/14 04:00:00+00,154900,MONTICELLO AVE,714,,895:936
52264,580195000,2014/03/19 04:00:00+00,179900,MONTICELLO AVE,714,,2014:874
52265,580195000,2013/11/25 05:00:00+00,186915,MONTICELLO AVE,714,,2013:5715
52266,580195000,2018/11/07 05:00:00+00,410000,MONTICELLO AVE,714,,2018:4259
52267,580195000,1990/08/24 04:00:00+00,77500,MONTICELLO AVE,714,,547:550
52268,580195000,2006/09/08 04:00:00+00,265000,MONTICELLO AVE,714,,1107:79
52269,580195000,1988/08/05 04:00:00+00,67000,MONTICELLO AVE,714,,0:0
52270,580196000,2014/02/18 05:00:00+00,0,MONTICELLO AVE,712,,2014:513
52271,580196000,1984/04/19 04:00:00+00,71000,MONTICELLO AVE,712,,449:243
52272,580196000,2010/12/30 05:00:00+00,0,MONTICELLO AVE,712,,2010:4856
52273,580196000,1981/07/16 04:00:00+00,35000,MONTICELLO AVE,712,,0:0
52274,580196000,2019/03/19 04:00:00+00,450000,MONTICELLO AVE,712,,2019:0839
52275,580196000,2006/06/30 04:00:00+00,284000,MONTICELLO AVE,712,,1094:514
52276,580197000,2015/03/23 04:00:00+00,0,MONTICELLO AVE,708,,2015:852
52277,580197000,2004/11/29 05:00:00+00,0,MONTICELLO AVE,708,,1005:512
52278,580197000,1985/08/01 04:00:00+00,46000,MONTICELLO AVE,708,,466:619
52279,580197000,2007/03/22 04:00:00+00,289000,MONTICELLO AVE,708,,1132:678
52280,580197000,2000/01/06 05:00:00+00,0,MONTICELLO AVE,708,,772:807
52281,580197000,2014/12/31 05:00:00+00,315000,MONTICELLO AVE,708,,2014:4531
52282,580199000,1983/01/14 05:00:00+00,63500,MONTICELLO AVE,700,,0:0
52283,580199000,2000/04/20 04:00:00+00,96100,MONTICELLO AVE,700,,779:340
52284,580199000,1992/11/17 05:00:00+00,77000,MONTICELLO AVE,700,,592:48
52285,580199000,2016/06/17 04:00:00+00,368000,MONTICELLO AVE,700,,2016:2207
52286,580199000,2010/05/19 04:00:00+00,240000,MONTICELLO AVE,700,,2010:1721
52287,580199000,1998/07/31 04:00:00+00,80000,MONTICELLO AVE,700,,728:597
52288,580200000,1984/06/22 04:00:00+00,55000,BOLLING AVE,701,,451:575
52289,580200000,1994/05/13 04:00:00+00,91500,BOLLING AVE,701,,630:323
52290,580201000,2012/07/06 04:00:00+00,255000,BOLLING AVE,703,,2012:2910
52291,580201000,1990/01/26 05:00:00+00,48500,BOLLING AVE,703,,539:10
52292,580201000,2006/06/01 04:00:00+00,292000,BOLLING AVE,703,,1086:222
52293,580202000,1970/12/15 05:00:00+00,7800,BOLLING AVE,705,,420:494
52294,580202000,1999/07/15 04:00:00+00,186925,BOLLING AVE,705,,759:708
52295,580202000,1998/12/30 05:00:00+00,0,BOLLING AVE,705,,742:172
52296,580202000,2017/09/05 04:00:00+00,0,BOLLING AVE,705,,2017:3496
52297,580203000,2018/06/14 04:00:00+00,0,BOLLING AVE,707,,2018:2257
52298,580203000,1983/11/09 05:00:00+00,31500,BOLLING AVE,707,,444:394
52299,580203000,1987/08/24 04:00:00+00,47500,BOLLING AVE,707,,500:657
52300,580204000,1995/03/10 05:00:00+00,54500,BOLLING AVE,709,,648:259
52301,580204000,1994/01/07 05:00:00+00,50000,BOLLING AVE,709,,621:96
52302,580205000,1983/05/12 04:00:00+00,7250,BOLLING AVE,711,,0:0
52303,580205000,2001/11/06 05:00:00+00,0,BOLLING AVE,711,,827:340
52304,580205000,2004/10/04 04:00:00+00,204000,BOLLING AVE,711,,998:837
52305,580205000,2021/09/02 04:00:00+00,392000,BOLLING AVE,711,,2021:4495
52306,580205000,1994/08/05 04:00:00+00,400000,BOLLING AVE,711,,636:528
52307,580205000,2001/05/21 04:00:00+00,0,BOLLING AVE,711,,809:281
52308,580205000,2001/05/21 04:00:00+00,0,BOLLING AVE,711,,809:275
52309,580205000,2014/01/22 05:00:00+00,162050,BOLLING AVE,711,,2014:206
52310,580206000,2016/05/12 04:00:00+00,210000,BOLLING AVE,713,,2016:1654
52311,580206000,1990/02/16 05:00:00+00,73000,BOLLING AVE,713,,539:660
52312,580206000,1986/03/07 05:00:00+00,0,BOLLING AVE,713,,436:505
52313,580207000,1999/02/24 05:00:00+00,79500,BOLLING AVE,715,,746:370
52314,580207000,1998/06/17 04:00:00+00,0,BOLLING AVE,715,,WB 36:496
52315,580207000,2006/01/09 05:00:00+00,0,BOLLING AVE,715,,1065:57
52316,580207000,1998/06/17 04:00:00+00,1,BOLLING AVE,715,,369:496
52317,580207000,1993/11/11 05:00:00+00,0,BOLLING AVE,715,,369:496
52318,580208000,1987/09/25 04:00:00+00,45000,BOLLING AVE,717,,502:4
52319,580208000,1992/04/14 04:00:00+00,4500,BOLLING AVE,717,,577:735
52320,580209000,1999/06/01 04:00:00+00,145000,BOLLING AVE,719,,755:69
52321,580209000,1987/09/25 04:00:00+00,45000,BOLLING AVE,719,,0:0
52322,580209000,2015/12/22 05:00:00+00,0,BOLLING AVE,719,,2015:4727
52323,580209000,1992/04/14 04:00:00+00,4500,BOLLING AVE,719,,577:735
52324,580210000,1999/09/20 04:00:00+00,125000,BOLLING AVE,801,,765:769
52325,580210000,1994/08/04 04:00:00+00,0,BOLLING AVE,801,,442:632
52326,580211000,2016/07/05 04:00:00+00,285000,BOLLING AVE,803,,2016:2469
52327,580211000,1991/07/05 04:00:00+00,76200,BOLLING AVE,803,,0:0
52328,580211000,1998/06/26 04:00:00+00,91500,BOLLING AVE,803,,725:226
52329,580211000,2003/07/10 04:00:00+00,172000,BOLLING AVE,803,,919:259
52330,580211000,1996/06/17 04:00:00+00,86000,BOLLING AVE,803,,673:645
52331,580212000,1984/06/13 04:00:00+00,44500,BOLLING AVE,805,,0:0
52332,580212000,1999/07/28 04:00:00+00,99700,BOLLING AVE,805,,761:319
52333,580212000,1992/05/13 04:00:00+00,75900,BOLLING AVE,805,,579:636
52334,580212100,2010/04/01 04:00:00+00,177000,BOLLING AVE,807,,2010:1105
52335,580212100,1999/04/29 04:00:00+00,82500,BOLLING AVE,807,,751:861
52336,580212100,2005/07/25 04:00:00+00,0,BOLLING AVE,807,,1040:25
52337,580212100,2004/07/07 04:00:00+00,150000,BOLLING AVE,807,,983:816
52338,580212100,2017/06/28 04:00:00+00,391700,BOLLING AVE,807,,2017:2498
52339,580212100,1997/07/17 04:00:00+00,72250,BOLLING AVE,807,,698:523
52340,580212100,1995/11/09 05:00:00+00,28000,BOLLING AVE,807,,0:0
52341,580212100,2010/03/17 04:00:00+00,0,BOLLING AVE,807,,2010:920
52342,580212100,2021/09/13 04:00:00+00,512000,BOLLING AVE,807,,2021:4636
52343,580213000,2021/08/18 04:00:00+00,375000,BOLLING AVE,809,,2021:4254
52344,580213000,2014/01/02 05:00:00+00,0,BOLLING AVE,809,,2014:9
52345,580213000,1987/06/02 04:00:00+00,57900,BOLLING AVE,809,,496:349
52346,580213000,2000/09/28 04:00:00+00,79900,BOLLING AVE,809,,791:761
52347,580213000,1979/07/12 04:00:00+00,22500,BOLLING AVE,809,,0:0
52348,580213000,2003/09/23 04:00:00+00,135000,BOLLING AVE,809,,936:550
